Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Koa Peat,Arizona,Utah St.,34.0,0.92,"[35, 29, 26, 27, 28]","[2.8, 2.3, 2.1, 2.2, 2.2]",FC,assists,over,2.7942,2.5,-120,sleeper,0.52,0.9492,N/A,,,sleeper 2.5 O -120; U -137,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,2.79,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59288
Motiejus Krivas,Arizona,Utah St.,32.0,0.98,"[25, 23, 27, 25, 22]","[2.7, 2.5, 2.9, 2.7, 2.4]",C,blocks,over,2.1981,1.5,-190,fanatics,0.62,0.9473,N/A,,,fanatics 1.5 O -190; U +145,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,Variable recent minutes but key in top lineup shares with Peat/Awaka,N/A,2.20,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55294
Tarris Reed,Connecticut,UCLA,33.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,points_rebounds_assists,over,29.7137,28.5,-132,sleeper,0.54,0.9456,N/A,,LINE_CHANGED_30.5_TO_28.5:,sleeper 28.5 O -132; U -123,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,Consistent high recent minutes,N/A,"15.79,11.22,2.71","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53353
Tomislav Ivisic,Illinois,Connecticut,27.0,0.95,"[24, 21, 23, 29, 27]","[1.9, 1.6, 1.8, 2.2, 2.1]",C,points_rebounds,under,14.9017,14.5,-115,fanduel,0.5,0.9427,N/A,,,fanduel 14.5 O -111; U -115,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,"9.12,5.78","interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55994
Keaton Wagler,Illinois,Connecticut,37.0,0.95,"[43, 32, 32, 38, 37]","[2.5, 1.8, 1.8, 2.2, 2.1]",G,points_rebounds_assists,under,26.8552,27.5,-145,sleeper,0.56,0.9403,N/A,,,sleeper 27.5 O -114; U -145,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,"17.66,5.34,3.86","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57911
Tomislav Ivisic,Illinois,Connecticut,27.0,0.95,"[24, 21, 23, 29, 27]","[1.9, 1.6, 1.8, 2.2, 2.1]",C,assists,under,1.4992,1.5,-152,sleeper,0.57,0.9385,N/A,,,sleeper 1.5 O -109; U -152,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,1.50,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55994
David Mirkovic,Illinois,Connecticut,37.0,0.9,"[37, 28, 23, 34, 38]","[2.5, 1.9, 1.6, 2.3, 2.6]",C,assists,over,2.8114,2.5,-128,sleeper,0.52,0.9346,N/A,,,sleeper 2.5 O -128; U -128,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,"Variance in recent games (23-38 min), but consistently heavy rotation player",N/A,2.81,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57910
Yaxel Lendeborg,Michigan,Arizona,34.0,0.95,"[34, 27, 32, 35, 35]","[1.9, 1.5, 1.8, 1.9, 1.9]",C,points_rebounds_assists,over,27.7716,26.5,-139,sleeper,0.54,0.931,N/A,,,sleeper 26.5 O -139; U -119,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,"16.40,8.25,3.12","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55504
Ben Humrichous,Illinois,Connecticut,17.0,0.9,"[24, 20, 27, 15, 19]","[1.3, 1.1, 1.5, 0.8, 1]",FC,points,under,3.7365,3.5,-128,sleeper,0.52,0.9293,N/A,,,sleeper 3.5 O -128; U -128,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,3.74,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55378
Koa Peat,Arizona,Utah St.,34.0,0.92,"[35, 29, 26, 27, 28]","[2.8, 2.3, 2.1, 2.2, 2.2]",FC,points_rebounds_assists,over,24.1946,23.5,-125,sleeper,0.52,0.929,N/A,,LINE_CHANGED_21.5_TO_23.5:,sleeper 23.5 O -125; U -132,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,"15.07,6.33,2.79","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59288
Tobe Awaka,Arizona,Utah St.,17.0,0.9,"[20, 20, 27, 14, 18]","[2.6, 2.6, 3.5, 1.8, 2.3]",FC,points_rebounds_assists,under,14.6646,14.5,-128,sleeper,0.52,0.9263,N/A,,LINE_CHANGED_18.5_TO_14.5:,sleeper 14.5 O -128; U -128,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,Variable recent minutes but frequent in lineups spelling frontcourt,N/A,"7.14,6.95,0.58","interpolated_sim,interpolated_sim,poisson_fallback",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=53032
Ivan Kharchenkov,Arizona,Utah St.,37.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,points_rebounds_assists,over,19.541,18.5,-139,sleeper,0.54,0.9238,N/A,,LINE_CHANGED_19.5_TO_18.5:,sleeper 18.5 O -139; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,High and stable recent minutes across nearly all top lineups,N/A,"11.86,5.17,2.51","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59287
Silas Demary,Connecticut,Illinois,23.0,0.85,"[31, 0, 22, 23, 23]","[2.7, 0, 1.9, 2, 2]",G,points_rebounds_assists,under,16.9771,16.5,-118,sleeper,0.49,0.9125,N/A,,,sleeper 16.5 O -139; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87","Grade 2 high ankle sprain with calf/Achilles issues, consistently played 22-23 min in last 3 tournament games despite limited practice","High recent consistency (22,23,23 min) reduces prior std dev concerns amid ongoing injury management",N/A,"9.15,3.76,4.07","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54416
Jake Davis,Illinois,Connecticut,14.0,0.9,"[28, 17, 14, 13, 14]","[1.9, 1.1, 0.9, 0.9, 0.9]",GF,threes,over,0.8283,0.5,-162,caesars,0.56,0.9108,N/A,,,caesars 0.5 O -162; U NA,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,"Season-long starter (17 straight, ~20 min avg), top KenPom lineup (20%), coach Underwood praises as leader/shooter with expanded role vs early-season (9 min vs UConn); recent tourney 13-17 aligns closer to 17 post-adjust",N/A,0.83,poisson_fallback,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54592
Tomislav Ivisic,Illinois,Connecticut,27.0,0.95,"[24, 21, 23, 29, 27]","[1.9, 1.6, 1.8, 2.2, 2.1]",C,points_rebounds_assists,under,16.4009,16.5,-145,sleeper,0.54,0.9071,N/A,,,sleeper 16.5 O -114; U -145,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,"9.12,5.78,1.50","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55994
Tarris Reed,Connecticut,UCLA,33.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,assists,under,2.7083,2.5,-128,sleeper,0.51,0.9013,N/A,,,sleeper 2.5 O -128; U -128,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,Consistent high recent minutes,N/A,2.71,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53353
Trey McKenney,Michigan,Arizona,23.0,1.0,"[23, 25, 23, 28, 19]","[1.4, 1.6, 1.4, 1.8, 1.2]",GF,rebounds,under,2.8257,2.5,-132,sleeper,0.51,0.8895,N/A,,,sleeper 2.5 O -125; U -132,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,2.83,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=58414
Silas Demary,Connecticut,Illinois,23.0,0.85,"[31, 0, 22, 23, 23]","[2.7, 0, 1.9, 2, 2]",G,threes,over,0.8323,0.5,-190,caesars,0.56,0.8623,N/A,,,caesars 0.5 O -190; U -325,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87","Grade 2 high ankle sprain with calf/Achilles issues, consistently played 22-23 min in last 3 tournament games despite limited practice","High recent consistency (22,23,23 min) reduces prior std dev concerns amid ongoing injury management",N/A,0.83,poisson_fallback,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54416
Roddy Gayle,Michigan,Arizona,22.0,0.85,"[13, 23, 20, 26, 22]","[1, 1.8, 1.6, 2, 1.7]",F,threes,over,0.5257,0.5,-145,caesars,0.41,0.6908,N/A,,,caesars 0.5 O -145; U NA,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,High std dev (4.35); stepped up post-Cason injury but variable usage,N/A,0.53,poisson_fallback,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=53359
Andrej Stojakovic,Illinois,Connecticut,27.0,0.9,"[31, 20, 26, 29, 26]","[1.6, 1, 1.4, 1.5, 1.4]",F,threes,over,0.4683,0.5,-137,caesars,0.37,0.6469,N/A,,,caesars 0.5 O -137; U NA,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,0.47,poisson_fallback,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54816
